Day,Type,Range,Value
1,Message,0,0.40499235863474276
1,Message,1-10,0.46459500764136524
1,Message,11-20,0.05909322465613857
1,Message,21-30,0.023433520122261846
1,Message,31-40,0.007131940906775344
1,Message,41-50,0.004584819154355578
1,Message,51-60,0.003565970453387672
1,Message,61-70,0.0056036678553234845
1,Message,71-80,0.0015282730514518594
1,Message,81-90,0.005094243504839531
1,Message,91-100,0.0010188487009679063
1,Message,>100,0.01935812531839022
2,Message,0,0.45571428571428574
2,Message,1-10,0.430952380952381
2,Message,11-20,0.051904761904761905
2,Message,21-30,0.018095238095238095
2,Message,31-40,0.004285714285714286
2,Message,41-50,0.007142857142857143
2,Message,51-60,0.0038095238095238095
2,Message,61-70,0.006666666666666667
2,Message,71-80,0.002857142857142857
2,Message,81-90,0.002380952380952381
2,Message,91-100,0.0009523809523809524
2,Message,>100,0.015238095238095238
3,Message,0,0.3801782905086523
3,Message,1-10,0.4897745149449397
3,Message,11-20,0.06397482957524908
3,Message,21-30,0.01782905086523335
3,Message,31-40,0.0057682223387519665
3,Message,41-50,0.008390141583639224
3,Message,51-60,0.0057682223387519665
3,Message,61-70,0.007865757734661772
3,Message,71-80,0.004195070791819612
3,Message,81-90,0.002097535395909806
3,Message,91-100,0.0015731515469323545
3,Message,>100,0.012585212375458836
4,Message,0,0.44593147751605994
4,Message,1-10,0.4464668094218415
4,Message,11-20,0.04764453961456103
4,Message,21-30,0.01980728051391863
4,Message,31-40,0.006959314775160599
4,Message,41-50,0.004817987152034261
4,Message,51-60,0.0016059957173447537
4,Message,61-70,0.004282655246252677
4,Message,71-80,0.003747323340471092
4,Message,81-90,0.0010706638115631692
4,Message,91-100,0.0021413276231263384
4,Message,>100,0.015524625267665952
5,Message,0,0.41598248494800216
5,Message,1-10,0.4690749863163656
5,Message,11-20,0.055281882868089764
5,Message,21-30,0.012588943623426382
5,Message,31-40,0.0071154898741105635
5,Message,41-50,0.002736726874657909
5,Message,51-60,0.0071154898741105635
5,Message,61-70,0.0038314176245210726
5,Message,71-80,0.003284072249589491
5,Message,81-90,0.0016420361247947454
5,Message,91-100,0.0010946907498631637
5,Message,>100,0.020251778872468526
6,Message,0,0.4426229508196721
6,Message,1-10,0.4378635642517187
6,Message,11-20,0.05552617662612375
6,Message,21-30,0.016922263352723427
6,Message,31-40,0.008989952406134321
6,Message,41-50,0.005288207297726071
6,Message,51-60,0.0031729243786356425
6,Message,61-70,0.004230565838180857
6,Message,71-80,0.0031729243786356425
6,Message,81-90,0.0010576414595452142
6,Message,91-100,0.0021152829190904283
6,Message,>100,0.019037546271813855
7,Message,0,0.45655449522852837
7,Message,1-10,0.4404821697639377
7,Message,11-20,0.043194374686087396
7,Message,21-30,0.01607232546459066
7,Message,31-40,0.0055248618784530384
7,Message,41-50,0.0065293822199899544
7,Message,51-60,0.006027122049221497
7,Message,61-70,0.006027122049221497
7,Message,71-80,0.0015067805123053742
7,Message,81-90,0.0035158211953792064
7,Message,91-100,0.0005022601707684581
7,Message,>100,0.014063284781516826
8,Message,0,0.423936170212766
8,Message,1-10,0.45372340425531915
8,Message,11-20,0.05425531914893617
8,Message,21-30,0.022872340425531913
8,Message,31-40,0.009042553191489361
8,Message,41-50,0.0047872340425531915
8,Message,51-60,0.003723404255319149
8,Message,61-70,0.006914893617021276
8,Message,71-80,0.0026595744680851063
8,Message,81-90,0.0005319148936170213
8,Message,91-100,0.0015957446808510637
8,Message,>100,0.015957446808510637
9,Message,0,0.4236401673640167
9,Message,1-10,0.45083682008368203
9,Message,11-20,0.056485355648535567
9,Message,21-30,0.014121338912133892
9,Message,31-40,0.00993723849372385
9,Message,41-50,0.005230125523012552
9,Message,51-60,0.004707112970711297
9,Message,61-70,0.005753138075313808
9,Message,71-80,0.004707112970711297
9,Message,81-90,0.004707112970711297
9,Message,91-100,0.0010460251046025104
9,Message,>100,0.01882845188284519
10,Message,0,0.3843947217441193
10,Message,1-10,0.4859437751004016
10,Message,11-20,0.0642570281124498
10,Message,21-30,0.01606425702811245
10,Message,31-40,0.009179575444635685
10,Message,41-50,0.004589787722317842
10,Message,51-60,0.0068846815834767644
10,Message,61-70,0.005737234652897304
10,Message,71-80,0.0034423407917383822
10,Message,81-90,0.0011474469305794606
10,Message,91-100,0.0005737234652897303
10,Message,>100,0.01778542742398164
11,Message,0,0.4273881833241303
11,Message,1-10,0.4605190502484815
11,Message,11-20,0.054113749309773605
11,Message,21-30,0.014908890115958034
11,Message,31-40,0.008282716731087797
11,Message,41-50,0.004417448923246825
11,Message,51-60,0.004417448923246825
11,Message,61-70,0.005521811154058531
11,Message,71-80,0.003865267807840972
11,Message,81-90,0.0016565433462175593
11,Message,91-100,0.0022087244616234127
11,Message,>100,0.012700165654334622
12,Message,0,0.4462629569012548
12,Message,1-10,0.4440807419530824
12,Message,11-20,0.0447354064375341
12,Message,21-30,0.01309328968903437
12,Message,31-40,0.009819967266775777
12,Message,41-50,0.005455537370430988
12,Message,51-60,0.009274413529732678
12,Message,61-70,0.008183306055646482
12,Message,71-80,0.0010911074740861974
12,Message,81-90,0.0010911074740861974
12,Message,91-100,0.0005455537370430987
12,Message,>100,0.016366612111292964
13,Message,0,0.4507278835386338
13,Message,1-10,0.43001119820828665
13,Message,11-20,0.05655095184770437
13,Message,21-30,0.015117581187010079
13,Message,31-40,0.007838745800671893
13,Message,41-50,0.005039193729003359
13,Message,51-60,0.006718924972004479
13,Message,61-70,0.002799552071668533
13,Message,71-80,0.0033594624860022394
13,Message,81-90,0.0016797312430011197
13,Message,91-100,0.0016797312430011197
13,Message,>100,0.018477043673012318
14,Message,0,0.4058891454965358
14,Message,1-10,0.470554272517321
14,Message,11-20,0.05889145496535797
14,Message,21-30,0.020785219399538105
14,Message,31-40,0.008083140877598153
14,Message,41-50,0.006928406466512702
14,Message,51-60,0.004618937644341801
14,Message,61-70,0.006928406466512702
14,Message,71-80,0.0017321016166281756
14,Message,81-90,0.0023094688221709007
14,Message,91-100,0.0017321016166281756
14,Message,>100,0.011547344110854504
15,Message,0,0.45469893078221724
15,Message,1-10,0.43387732132808104
15,Message,11-20,0.04783342712436691
15,Message,21-30,0.018007878446820485
15,Message,31-40,0.009566685424873381
15,Message,41-50,0.0033764772087788407
15,Message,51-60,0.007315700619020821
15,Message,61-70,0.005064715813168261
15,Message,71-80,0.0028137310073157004
15,Message,81-90,0.0011254924029262803
15,Message,91-100,0.0005627462014631402
15,Message,>100,0.015756893640967922
16,Message,0,0.47843137254901963
16,Message,1-10,0.41792717086834735
16,Message,11-20,0.036414565826330535
16,Message,21-30,0.014565826330532213
16,Message,31-40,0.007282913165266107
16,Message,41-50,0.007282913165266107
16,Message,51-60,0.008403361344537815
16,Message,61-70,0.00784313725490196
16,Message,71-80,0.0028011204481792717
16,Message,81-90,0.0028011204481792717
16,Message,91-100,0.0011204481792717086
16,Message,>100,0.015126050420168067
17,Message,0,0.43596059113300495
17,Message,1-10,0.44273399014778325
17,Message,11-20,0.05233990147783251
17,Message,21-30,0.020935960591133004
17,Message,31-40,0.008004926108374385
17,Message,41-50,0.007389162561576354
17,Message,51-60,0.009236453201970444
17,Message,61-70,0.004310344827586207
17,Message,71-80,0.0018472906403940886
17,Message,81-90,0.0012315270935960591
17,Message,91-100,0.0006157635467980296
17,Message,>100,0.01539408866995074
18,Message,0,0.4696707105719237
18,Message,1-10,0.43038705950317735
18,Message,11-20,0.03870595031773541
18,Message,21-30,0.012131715771230503
18,Message,31-40,0.005777007510109763
18,Message,41-50,0.002310803004043905
18,Message,51-60,0.008665511265164644
18,Message,61-70,0.005777007510109763
18,Message,71-80,0.004043905257076834
18,Message,81-90,0.0011554015020219526
18,Message,91-100,0.0017331022530329288
18,Message,>100,0.019641825534373193
19,Message,0,0.47708082026537996
19,Message,1-10,0.4041013268998794
19,Message,11-20,0.048854041013269
19,Message,21-30,0.015681544028950542
19,Message,31-40,0.010253317249698432
19,Message,41-50,0.004221954161640531
19,Message,51-60,0.007840772014475271
19,Message,61-70,0.007840772014475271
19,Message,71-80,0.004221954161640531
19,Message,81-90,0.0018094089264173703
19,Message,91-100,0.0006031363088057901
19,Message,>100,0.017490952955367914
20,Message,0,0.44307091737150295
20,Message,1-10,0.44567338972023424
20,Message,11-20,0.04749512036434613
20,Message,21-30,0.020169160702667534
20,Message,31-40,0.004554326610279766
20,Message,41-50,0.0071567989590110605
20,Message,51-60,0.006506180871828237
20,Message,61-70,0.006506180871828237
20,Message,71-80,0.002602472348731295
20,Message,81-90,0.001951854261548471
20,Message,91-100,0.0006506180871828237
20,Message,>100,0.013662979830839297
21,Message,0,0.4446564885496183
21,Message,1-10,0.45165394402035625
21,Message,11-20,0.04007633587786259
21,Message,21-30,0.01653944020356234
21,Message,31-40,0.008905852417302799
21,Message,41-50,0.004452926208651399
21,Message,51-60,0.0031806615776081423
21,Message,61-70,0.0057251908396946565
21,Message,71-80,0.003816793893129771
21,Message,81-90,0.0019083969465648854
21,Message,91-100,0.002544529262086514
21,Message,>100,0.01653944020356234
22,Message,0,0.49055453991468617
22,Message,1-10,0.38391224862888484
22,Message,11-20,0.04875076173065204
22,Message,21-30,0.021328458257160267
22,Message,31-40,0.009750152346130409
22,Message,41-50,0.008531383302864107
22,Message,51-60,0.008531383302864107
22,Message,61-70,0.007312614259597806
22,Message,71-80,0.001218769043266301
22,Message,81-90,0.0018281535648994515
22,Message,91-100,0.0018281535648994515
22,Message,>100,0.016453382084095063
23,Message,0,0.4846813725490196
23,Message,1-10,0.4068627450980392
23,Message,11-20,0.04534313725490196
23,Message,21-30,0.013480392156862746
23,Message,31-40,0.006127450980392157
23,Message,41-50,0.004901960784313725
23,Message,51-60,0.007352941176470588
23,Message,61-70,0.007965686274509803
23,Message,71-80,0.001838235294117647
23,Message,81-90,0.0012254901960784314
23,Message,91-100,0.0012254901960784314
23,Message,>100,0.018995098039215685
24,Message,0,0.49134734239802225
24,Message,1-10,0.41285537700865266
24,Message,11-20,0.037082818294190356
24,Message,21-30,0.009888751545117428
24,Message,31-40,0.00865265760197775
24,Message,41-50,0.004944375772558714
24,Message,51-60,0.007416563658838072
24,Message,61-70,0.004326328800988875
24,Message,71-80,0.0030902348578491965
24,Message,81-90,0.0030902348578491965
24,Message,91-100,0.0006180469715698393
24,Message,>100,0.01668726823238566
25,Message,0,0.5327709279688514
25,Message,1-10,0.3861129136924075
25,Message,11-20,0.04153147306943543
25,Message,21-30,0.005191434133679429
25,Message,31-40,0.003244646333549643
25,Message,41-50,0.006489292667099286
25,Message,51-60,0.007138221933809215
25,Message,61-70,0.003893575600259572
25,Message,71-80,0.0012978585334198572
25,Message,81-90,0.0025957170668397143
25,Message,91-100,0.0006489292667099286
25,Message,>100,0.009085009733939001
26,Message,0,0.48361252731245447
26,Message,1-10,0.4166059723233795
26,Message,11-20,0.04297159504734159
26,Message,21-30,0.014566642388929352
26,Message,31-40,0.010924981791697014
26,Message,41-50,0.005826656955571741
26,Message,51-60,0.005826656955571741
26,Message,61-70,0.005098324836125273
26,Message,71-80,0.0014566642388929353
26,Message,81-90,0.004369992716678805
26,Message,91-100,0.0007283321194464676
26,Message,>100,0.008011653313911144
27,Message,0,0.5143237841439041
27,Message,1-10,0.38907395069953365
27,Message,11-20,0.0379746835443038
27,Message,21-30,0.01798800799467022
27,Message,31-40,0.006662225183211193
27,Message,41-50,0.007994670219853431
27,Message,51-60,0.003997335109926716
27,Message,61-70,0.005996002664890073
27,Message,71-80,0.0006662225183211193
27,Message,81-90,0.002664890073284477
27,Message,91-100,0.0013324450366422385
27,Message,>100,0.011325782811459028
28,Message,0,0.4834656084656085
28,Message,1-10,0.4298941798941799
28,Message,11-20,0.037698412698412696
28,Message,21-30,0.011904761904761904
28,Message,31-40,0.006613756613756613
28,Message,41-50,0.005291005291005291
28,Message,51-60,0.005952380952380952
28,Message,61-70,0.003968253968253968
28,Message,71-80,0.001984126984126984
28,Message,81-90,0.001984126984126984
28,Message,91-100,0.001984126984126984
28,Message,>100,0.009259259259259259
29,Message,0,0.44957386363636365
29,Message,1-10,0.44886363636363635
29,Message,11-20,0.049005681818181816
29,Message,21-30,0.019886363636363636
29,Message,31-40,0.005681818181818182
29,Message,41-50,0.005681818181818182
29,Message,51-60,0.004971590909090909
29,Message,61-70,0.004261363636363636
29,Message,71-80,0.0007102272727272727
29,Message,81-90,0.0
29,Message,91-100,0.0014204545454545455
29,Message,>100,0.009943181818181818
30,Message,0,0.5145502645502645
30,Message,1-10,0.3941798941798942
30,Message,11-20,0.041666666666666664
30,Message,21-30,0.011243386243386243
30,Message,31-40,0.005291005291005291
30,Message,41-50,0.004629629629629629
30,Message,51-60,0.005952380952380952
30,Message,61-70,0.005291005291005291
30,Message,71-80,0.004629629629629629
30,Message,81-90,0.0033068783068783067
30,Message,91-100,0.0013227513227513227
30,Message,>100,0.007936507936507936
